,id,title,review,score,sentiment
5969,17992179,특송,볼만합니다,8.0,1
5970,17992180,더 배트맨,지루해서 세시간동안 자다깨다함,4.0,0
5971,17992177,"버스, 정류장",남자주인공이 순정만화에서나오는 사람같음,8.0,1
5972,17992176,더 배트맨,처절하고 전율이 일었다크리스찬 베일이 최고의 배트맨이었다면로버트 패틴슨은 가장 완벽한 배트맨,10.0,1
5973,17992174,미션 임파서블,시리즈 시작이라 점스토리와 연기 등 대부분이 어설프다드팔마 영화가 다 그럼하지만 톰형은 성장한다시리즈 편에선 거의 완성된다,10.0,1
5974,17992173,해적: 도깨비 깃발,하  다 좋은데 한효주 오글거리는 연기 ㅠ 어색해ㅠ,1.0,0
5975,17992172,스파이더맨: 노 웨이 홈,다 컸구나어떻게 지내니,9.0,1
5976,17992171,쿵푸 팬더,재밌다 유머 섞인 귀여운 팬더 무협 에니메이션 중 최고,10.0,1
5977,17992170,싱크홀,요즘 나오는 영화들 수준은 보고 만들자,1.0,0
5978,17992169,더 배트맨,배트맨 원작을 어느정도 착실히 따르면서도 영화만의 연출을 추가해 정말 보는 재미가 있었다 도입부부터 정말 웅장함이 다크 나이트를 처음 봤을 때의 그것을 불러일으킨다고 할까 연출 주조연들의 연기와 가 환상의 합중주를 만든다한가지 아쉬웠던 점은 배트맨 원작의 기본 배경을 잘 모르시는 분들에게는 시간이라는 러닝 타임이 조금 지루하게 느껴질 수도 있다는 것 같이 갔던 가족들은 빌런들이 누군지도 몰라 조금 지루했다고시리즈의 첫 편인 만큼 다음 작에서는 더 다듬어지기를 바란다 그래도 진짜 최고다 영화관에서 이런 작품을 볼 수 있다는 것은 정말 축복이다,10.0,1
5979,17992168,그것만이 내 세상,정말 잼있게 잘봤습니다,10.0,1
5980,17992166,언차티드,언차티드가기대되고 오늘 을보는데 액션이멋있고 스파이더맨이 해적이되서좋았고 그리고 톰홀랜드팬이어서만나보고싶다,10.0,1
5981,17992165,이상한 나라의 수학자,최민식님의 연기는 정말이지  명불허전입니다영화의 할은 최민식배우의 연기가 차지한거 같아요스토리도 신선하고 재미있었습니다,10.0,1
5982,17992164,더 배트맨,연출이 너무 멋만 부렸다는 느낌이 강하고 스토리 구성은 좀 약했다고 생각합니다 강렬하게 다가온 장면은 없었습니다,6.0,0
5983,17992163,이상한 나라의 수학자,기대했던 것 보다는 좀최민식배우연기빼고는 볼 게 없는 영화,6.0,0
5984,17992161,인민을 위해 복무하라,아여배우는 심각한데연기연습은 한건가,2.0,0
5985,17992160,더 배트맨,고구마 배트맨 특별한거라곤 방탄복밖에 절대로 머리엔 쏘지 않는다는 암묵적 룰이 있음저정도 배트맨이면 거의 범죄 권장수준 아닌가배트맨 차는 무슨 고물이여 제목은 중년탐정 배트맨정도가 어울릴듯,5.0,0
5986,17992159,블랙라이트,나쁘진 않아요 액션은 별로 없어요,7.0,0
5987,17992158,공각기동대,끝까지 생각거리를 놓지 않는,8.0,1
5988,17992157,언차티드,원작을 이렇게나 망친 영화일줄이야 이렇게 만들거면 아예 만들지 말라,2.0,0
5989,17992156,코러스,가슴 깊은 곳까지 울리는 외로운 소년들의 화음,10.0,1
5990,17992155,더 배트맨,팀버튼의 배트맨 성공슈마허의 배트맨 실패놀란의 배트맨 성공스나이더의 배트맨 실패리브스의 배트맨 성공,10.0,1
5991,17992154,더 배트맨,어설픈 명탐정코난 코스프레난해한 스토리서민같은 배트맨,2.0,0
5992,17992153,블랙라이트,너무기대를 했는지 오프닝만 기억나요,6.0,0
5993,17992151,스파이더맨: 노 웨이 홈,세기 소리마블영화더이상 안봄이라고 리뷰남긴놈은 능지의 상태가,1.0,0
5994,17992150,물랑 루즈,혼을 빼놓는 춤과 시의 향연,8.0,1
5995,17992149,폭격,처음 길에서 총살당하는 장면에서는 아이에바의 눈높이에서 카메라를 낮추고 마지막 신에서 롱테이크로 간절한 마음에바엄마을 표현 하는등 감정 전달에 충실한 촬영이 돋보입니다  도대체 신은 이 참혹함중에 어디에 있는것인가라는 물음을 통해 더 참혹함을 드러내는 연출이 가슴에 남습니다,10.0,1
5996,17992148,드라이브 마이 카,감독의 연출도 좋지만 일단 각본 자체가 좋은 것 같다 그러니 칸 영화제 등 다수의 영화제에서도 인정받아서 각본상을 받았겠지 각본을 누가 썼나 확인해보니 감독 외에 사람들이 각색을 했다고는 하지만 원작자가 무라카미 하루키 라는 것에 놀랐다 어쩐지 각본 이야기 구성 자체에 뜻이 있었던게 납득이 간다,10.0,1
5997,17992147,인민을 위해 복무하라,이거 그냥 대놓고 급으로 만든 영화라고 생각하고 봤는데 나쁘지않았다,5.0,0
5998,17992146,더 배트맨,항상 부의 재분배 복지를 외치는 정치인들 그들의 이면 신념있는자들도 얼룩지며 나아가지 못하는 사회적 메세지도 담은 베트맨 넘 재밌게 봤습니다 중간중간 액션들도 좋았고요 마지막 엎치락뒤치락 드라이브도 좋았어요,10.0,1
5999,17992145,이상한 나라의 수학자,최민식님 연기를 잘하시네요 잊지 못할 영화 ㅋ,10.0,1
6000,17992144,더 배트맨,분만 줄였으면 점캣우먼 캐스팅이 달랐다면 점연출 연기 스토리 영상 음악 모두 굿,9.0,1
6001,17992143,우리가 사랑이라고 믿는 것,이 영화를 즐길 수 있다면 당신은 어른ㅎㅎ 잔잔함 속에 촘촘히 짜여진 묵직한 극현실주의 스토리와 영상미가 매력적 인문학적 조예가 있다면 인용된 시들 또한 추가적 재미요소,10.0,1
6002,17992142,이상한 나라의 수학자,시작은 재밌었지만 끝이 좀,6.0,0
6003,17992141,더 배트맨,배트맨의 팬으로써 오랜만에 잘만든 영화,10.0,1
6004,17992139,이상한 나라의 수학자,간만에 영화보고싶어서 봤는데너무 재밌었어요ㅠㅠㅠㅠ 흥행해줘 내가 한번더볼께,10.0,1
6005,17992136,더 배트맨,감정이 폭팔할 것만 같은 긴장감과 어두운 느와르 그리고 고뇌하는 배트맨의 조화,10.0,1
6006,17992135,애덤 프로젝트,보다 끄다 박일 동안 보는중,2.0,0
6007,17992134,1급기밀,대한민국 국민이라면 당연히 보아야 할 영화,10.0,1
6008,17992132,도학위룡 2 - 첩혈위룡,주성치와 주민의 풋풋한 연기,10.0,1
6009,17992131,해적: 도깨비 깃발,넷플로 분 봤는데  스토리야 걍 개그인가보다하고 가볍게 보면 되는데아 한효주 어쩌냐욕심만 가득한 연기그래도 배우 몇년차인데못봐주겠어서 끌까 고민중,2.0,0
6010,17992130,더 배트맨,하하하하,10.0,1
6011,17992129,마담 싸이코,개연성 십 공상영화가 이거보다 더 현실적임,1.0,0
6012,17992127,더 배트맨,그냥 진짜 배트맨 보면서 감동먹음 영웅으로 바뀌는과정은 진짜소름  그리고 배트맨 영화인데 영화가 너무어두워요 불편해요 이런애들 참 ㅋㅋㅋ 그게배트맨이다,10.0,1
6013,17992126,악마를 보았다,살인 불편 어쩌고 저쩌고 이 영화 포스터부터가 범죄분위기인데 왜 쳐봣냐 하여간 꼴페미들이 문제에요 ㅋㅋ 전 이 영화 번정독했고 점 만점에 점입니다 이 영화 재밌다고 하는 사람하고 거리두라는 평점준넘은 영화와 현실을 구분할줄 모른다는걸 셀프디스하는건가,10.0,1
6014,17992125,해적: 도깨비 깃발,그냥 코믹하게 웃으면서 시간때우기로는 볼만함 하지만 년전 수준의 허접한  여주의 어색한 보쓰연기력에 발목잡힌 영화 분대 상아 줍는 부분에서 그냥 꺼버림  배우 캐스팅만 잘했어도 흥행했을만 하다고 봄 넷플미드 보면서 연기연습좀 해,4.0,0
6015,17992124,더 배트맨,연기 하나는 볼 만했다 그러나 자꾸 남주를 보면 뱀파이어가 생각나고 기존 배트맨과 동 떨어진 느낌 무엇보다 끝나야 할 타이밍에 자꾸 끝내지 않고 굳이굳이 질질 끄는 게 지루하게 만든 거다 중간까진 버텼는데 굳이 시간일 필요가 있었나,4.0,0
6016,17992123,이상한 나라의 수학자,지루하지 않고 재밌게 봤습니다수학을 조금더 설명해주셨으면 더 재밌을뻔 했습니다,10.0,1
6017,17992122,이상한 나라의 수학자,위대한 수학자와 수포자 학생의 우정을 다룬 성장이야기,10.0,1
6018,17992121,킹메이커,응 윤석열 됐어ㅋㅋㅋㅋ,1.0,0
6019,17992120,이상한 나라의 수학자,오랜만에 재밌게 본 영화 최민식의 연기에 감탄 해부렸드아,9.0,1
6020,17992119,고지전,이 영화는 초중고 학생들에게 학교에서 의무적으로 방영을 해줘야한다 그러나 전교조 때문에 그렇게 못하는 대한민국이 안타깝다 그들이 다 북한으로 꺼져줬으면 좋겠다,10.0,1
6021,17992118,정무문 : 100대 1의 전설,전형적인 중뽕영화 시간이 아깝다,2.0,0
6022,17992116,극장판 주술회전 0,주술회전 다 안본 사람도 볼 수 있는 스토리ㅠㅠ 넘 재밌다아ㅠㅠ,10.0,1
6023,17992114,낙원의 밤,차승원 빼고 모든게 아쉽다,6.0,0
6024,17992113,더 배트맨,다크나이트 이후에 역대급 혹은 그걸 뛰어넘는 영화ㄷㄷ 로버트 패틴슨 너무 잘 어울리고 연기 잘한다ㅠㅠ 최고의 배트맨 영화,10.0,1
6025,17992112,이상한 나라의 수학자,최민식 배우는 진짜 믿고 볼만함감동적인 대사도 많고 눈물,10.0,1
6026,17992111,1급기밀,곳곳이 비리로 썩어문드러진 나라맴찢이러려고 권력잡으려 몸부림치는것들 샅샅이 색출해서 처단해야되는듯특히 고인물들,10.0,1
6027,17992110,더 배트맨,러닝타임이 조금만 더 짧았으면 더 좋았을듯,8.0,1
6028,17992109,샹치와 텐 링즈의 전설,엄청난 액션 가슴이 뜨거워진다,10.0,1
6029,17992107,마스터,여기 나오는 김재명이 실제 경기도 지사 이재명을 모티브로 한 영화라고 하네요  역시 의리남이었어,10.0,1
6030,17992106,미생 프리퀄,애들이 잘 모르는가 본데 미생 프리퀄 미생 드라마  이순서로 나온거야 이게 짭이 아냐,10.0,1
6031,17992105,극장판 주술회전 0,평점만큼 크게 재밌지는 않다 갑자기 맥락도 없이 진지해지는 장면이나 쓸모없는 회상장면은 왜이리 많은지 모르겠다 솔직히 액션도 귀칼에 비하면 많이 후달리는 느낌이다마지막에는 좀 보여주나 싶더니 결국 드래곤볼도 아니고 에너지파 싸움이라니ㅋㅋ 그래도 만약 당신이 고죠이누마키를 좋아하는 여성관객이라면 그냥  재밌을것이다 아주 멋있게 많이 나온다,5.0,0
6032,17992103,언차티드,배우들의 연기도 엄청나고 내용도 그 뒤에는 어떨까 라며 흥미진지하게 볼 수 있어요 굳굳,10.0,1
6033,17992102,킹메이커,나름 짜임새있는 정치물 지역주의와 진영논리에 놀아나는 사람들이 나 자신일수도 있다는 반성을 불러일으킨다 다소 무게감은 떨어지나 청소년에게 추천하고픈 작품,7.0,0
6034,17992101,아수라,그 때에는 몰랐다지금 보니 명작이였네,10.0,1
6035,17992099,인천상륙작전,이렇게 재미있는 영화는 진짜 대박,10.0,1
6037,17992098,파비안느에 관한 진실,고레에다감독작 중엔 가장 덜 인상적인 평작수준,10.0,1
6038,17992097,더 배트맨,더 배트맨 더 배트맨 더 배트맨,10.0,1
6039,17992096,그 남자는 타이타닉을 보고 싶지 않았다,독특한 연출로 관객들도 체험시킨다,8.0,1
6040,17992095,레벤느망,임신 공포를 한 여자를 통해 온전히 보여준다,7.0,0
6041,17992094,이상한 나라의 수학자,학문에 대한 순수한 열정에 불을 지피는 작품 ,9.0,1
6042,17992093,나이트메어 앨리,학대당한걸 이상한데서 풀다가 결국은 제자리로 돌아왔네 탐욕을 너무 부렸어 결과는 예측하기 쉬운거같고 그리고 내용도 어렵지가 않아요 단순한 차원적인 드라마 내용을 막꼬지도 않았고 그냥 주인공삶을 쭉이어서 잘그려낸거같네요,8.0,1
6043,17992091,서스페리아,그 시절 그 분위기에 매료되다,10.0,1
6044,17992090,스타 이즈 본,잔잔한 여운이 남는 아름답고 슬픈 영화네요,10.0,1
6045,17992089,폭격,러시아놈들아푸틴아이 영화를 봐도 소용은 없겠지만 꼭 보길 바란다오랫만에 눈물샘을 타고 마음까지 울린 영화,10.0,1
6046,17992088,내일의 기억,스토리 탄탄하고 잼있네요김강우 배우님 최고,9.0,1
6047,17992087,덩케르크,감독의 스스로의 확신이 느껴진다 걸작은 빼기로 만든느 것,9.0,1
6048,17992086,비틀즈 겟 백: 루프탑 콘서트,비틀즈로 하나된 석의 관객들,8.0,1
6049,17992085,해적: 도깨비 깃발,우리나라 스켈치고는 잼나더라구요웃음포인트도 많아서 시간가는줄 모르고 봤습니다,10.0,1
6050,17992084,언차티드,기대가 없었지만 생각보다 잼있다,6.0,0
6051,17992083,더 배트맨,영화보다는 드라마 세 편을 연달아 본 듯한 느낌이지만 초보 배트맨의 모습을 볼 수 있는 진정한 오리진 스토리,8.0,1
6052,17992082,이상한 나라의 수학자,뻔한 스토리 뻔한 전개 뻔한 연출 힘빠지는 마무리,2.0,0
6053,17992081,파비안느에 관한 진실,배우의 완성은 진심의 애드리브 가족 영화의 정수는 그래도 고레에다,7.0,0
6054,17992080,레벤느망,대  비율 카메라의 활용 모두 한 인간의 고통을 전시하는 것을 위해 조화를 이룬다 그리고 그 끝에 비열히 메세지를 던진다,8.0,1
6055,17992079,이상한 나라의 수학자,영화보고 이렇게 리뷰 남기는건 처음 입니다역대 영화 인터스텔라까지는 아니지만 너무 인상깊고 좋았던 영화 입니다 제가 이과여서 그런것 일수도 있지만 쉽게 이해가 가능하고 수학의 정석을 다시 알아볼 수 있던 기회 였습니다,10.0,1
6056,17992077,아수라,와똑같네 ,10.0,1
6058,17992076,"색, 계",양조위라 살았다,10.0,1
6059,17992075,아저씨,년 인생 반오십나이이아저씨란 영화는 내 가슴을 뜨겁게 만든 영화몇십번째봐도 질리지가 않는 뜨거운 영화대사까지 다 외울정도로 뜨거운 영화원빈형 이제 커피광고 그만 찍고 한 번 나와줄때 됐잖어ㅠㅠ,10.0,1
6060,17992074,안테벨룸,물음표에서 느낌표로 바뀌는 순간 놀라운 그러나 너무 대놓고 드러내는 주제는 아쉬운,6.0,0
6061,17992071,가버나움,감동과 분노가 뒤섞인 느낌너무나 가슴이 아픈 영화연기연출분위기 모두 훌륭해요,10.0,1
6062,17992070,킹메이커,언제까지 사신아닌걸 사실처럼 지겹다,1.0,0
6063,17992069,트와일라잇,너무 잘만든    그리고 출연진 짱,10.0,1
6064,17992068,나이트메어 앨리,포스터 보지 말걸,7.0,0
6065,17992067,인민을 위해 복무하라,연우진이 멱살 잡고 끌고 간 영화  연우진의 연기력을 빼면 시간 돈 낭비  특히 여배우의 연기력이 너무 바닥이다 ,2.0,0
6066,17992066,이상한 나라의 수학자,엔딩 클라이막스가 국뽕 아니면 신파야  엔딩이 오글거려서 점,2.0,0
6067,17992064,이상한 나라의 수학자,신선한 소재에 그렇지 못한 줄거리 그래도 최민식 배우님의 연기는 아주 대단했다,6.0,0
6068,17992063,더 길티,이 영화는 동명의 덴마크 원작을 넷플릭스에서 리메이한 작품이다 국내에서도 이 원작이 개봉을 했기에 원작을 먼저 관람을 했었다 상당히 독특한 연출이 포인트인데 긴박하게 돌아가는 상황을 직접적으로 보여주는게 아닌 오로지 주인공의 관점에서 주인공의 목소리로만 그 상황을 읊어가면서 상대방의 상황이 어떤지 관객이 직접 상상할 수 있도록 청각적인 부분을 극대화시킨 작품인데 이 포인트를 이번 리메이크에서도 잘 집어냈다고 생각한다,10.0,1
6069,17992062,세상의 모든 디저트: 러브 사라,소재는 좋았는데 이야기가 뜨뜻미지근하네요,5.0,0
6070,17992061,더 배트맨,처음부터 끝까지 어둡고 무거운 분위기와 몸을 울리는 저음의 이 다크히어로인 배트맨과 너무 잘어우러져서 오랜만에 재밌게본 히어로물이었네요 저는 최근에 스파이더맨보다 훨씬 재밌게 봤습니다 오히려 저는 스파이더맨 볼때 졸았는데 이거는 졸지도 않고 끝까지 집중해서 본 영화네요,10.0,1
6071,17992060,#아이엠히어,잔잔하게 머리식히며 보기편한 영화,8.0,1
6072,17992058,사랑의 용기,전개가 느리고 영화 앞부분 분정도 지루한데  끝까지 보면 왜 평점이 높은지 이유를 알수 있다 시간 분정도로 압축했다면 점짜리 지루해서 점 뺀다,8.0,1
6073,17992057,이상한 나라의 수학자,재밌어요 이런 감성의 영화 좋아 ㅠ,10.0,1
6074,17992056,엑시트 운즈,스티븐 시갈의 마지막 진짜 액션 흥행작 뚱땡이 귀엽다,8.0,1
6075,17992054,드림빌더,힘든 상황이겠지만 이기적인 못난아이들 자기 아이를 끔찍이 생각하지만 뭐를 잘했고 잘못했는지 가르쳐주지도 않고 자신은 최선을 다했다고 생각하는 부모들 처음과 끝의 노래까지 전부 별로였다,2.0,0
6076,17992055,세상끝의 사랑,드라마 사랑과전쟁에 베드신 추가한 정도,2.0,0
6077,17992053,스파이더맨: 노 웨이 홈,감동 감동 또 감동입니다 정말,10.0,1
6078,17992052,더 배트맨,단연 팬으로서 바랄 수 있는 배트맨 영화 그 최고의 작품,10.0,1
6079,17992051,얼어버린 시간 속에서,조력자의 중요성을 새삼 깨닫게 되는 영화아쉬운 점은 하나도 없는 영화,10.0,1
6080,17992050,리틀 포레스트,그냥 보세요 의심하지말고저는 이거 틀어놓고 집안일 합니닼ㅋ 그냥 힐링임,10.0,1
6081,17992049,더 배트맨,시간 낭비마세요 노잼,2.0,0
6082,17992048,동네사람들,재미있던대요 제 눈이 안경이니 직접 보고 생각해보시길,10.0,1
6083,17992046,해적: 도깨비 깃발,외엔 볼게 없는 부족한 연기력과 스토리 연출,4.0,0
6084,17992045,더 배트맨,마블좆됌 긴장해라,10.0,1
6085,17992044,은하수를 여행하는 히치하이커를 위한 안내서,기발함과 상상력과 농담과 황당함의 긴 나열,7.0,0
6086,17992043,실버 스케이트,기대안하고봤는데 재밌게 잘봤어요영상미 최고 근데 왜 청불인지 노이해,10.0,1
6087,17992042,내 머리 속의 지우개,이 영화는 매우 나쁜 영화 입니다왜냐하면 사람들을 울리기 때문 입니다,10.0,1
6088,17992041,더 배트맨,우리 복수님 안 물어요,10.0,1
6089,17992040,도쿄 리벤저스,이마다미오 조오오올라 이쁨이영화 보면  이 말밖에 안나옴,10.0,1
6090,17992039,밀양,기독교의 핵심 용서의 의미를 심각하게 왜곡한 영화라서 슬픕니다,1.0,0
6091,17992038,클로버필드 10번지,술병폭탄하나로 괴물이 폭팔하는건  좀코믹,6.0,0
6092,17992037,더 비지트,벌벌떨면서 봤다이게 세라니 내가 쫄보인가 중학생 고등학생이 이 공포를 견딜수 있을거라는 생각이 안듬,10.0,1
6093,17992036,킹스맨: 퍼스트 에이전트,너무 재미없음 예전 킹스맨 기대하고 보면 실망함 보다 졸았음,1.0,0
6094,17992035,레벤느망,사건의 무게를 가감 없이 담아내는 카메라,7.0,0
6095,17992034,프로젝트 A,초등학교 학년때 처음 본 이후로 어제는 우리 초등학생 아들이랑 또 봐도 재미있는 성룡개그액션영화의 정점같은 영화,10.0,1
6096,17992033,더 배트맨,모든게 완벽했던 영화입니다로 볼수있으면 로 보세요 추천합니다,10.0,1
6097,17992031,인민을 위해 복무하라,연우진님 연기 너무 잘함목소리도 좋으시구용출연하시는거 다 챙겨볼게요,10.0,1
6098,17992030,애덤 프로젝트,맨날 넷플릭스 모 볼까 고민하다가 봤는데진짜 재미없다 이러니 맨날 고민만하다가 끄지,1.0,0
6099,17992028,전투왕,언제나 이 시즌에 나오는 고장난 비디오,1.0,0
6100,17992027,블랙라이트,화면이 끊어 붙인 촬영 기법,2.0,0
6101,17992026,봉오동 전투,감동 막강한 일본군의 무기와 군인수에 비례 턱없이 부족하나 지형의 유리함과 무엇보다 나라를 되찾고자하는 사명감으로 싸워 첫승리한 봉오동전투 한순간도 눈을 떼지 못했습니다 감사합니다 모든 제작에 참여하신 분들 화이팅 하세요 ,10.0,1
6102,17992025,이상한 나라의 수학자,증명하라 옳은지 그른지 ㅠㅠ,10.0,1
6103,17992024,이상한 나라의 수학자,따뜻한 영화였고 배우들의 연기도 좋았습니다,7.0,0
6104,17992023,더 배트맨,불면증에 특효인 영화,1.0,0
6105,17992022,야관문: 욕망의 꽃,에로와 멜로사이에서 엉거주춤  노골적인 누드격렬한 색수 거친 겁탈등이 이어지는데 정작 러브스토린 짧은 회상으로 마무리 냉혹한 금 복수극이 낫지 않았을까 배슬기의 미모와 몸매에 찬양을신성일의 연기력에 유감을유태웅과 조폭형의 행운에 축하를 대역 아닌것 같은데,6.0,0
6106,17992021,미이라,어린시절 나에게 트라우마를 줬던 영화커서 보니 꿀잼이에요,10.0,1
6107,17992020,안테벨룸,좋은 소재 아쉬운 전개,6.0,0
6108,17992019,퀸카가 아니어도 좋아,힘들 때 봐서 그런지 많이 울었음 남주가 너무 잘생김,10.0,1
6109,17992018,블랙라이트,연세가 세인데 이제좀 쉬셔도박수칠때 떠나세요,1.0,0
6110,17992017,인민을 위해 복무하라,연우진배우 좋은연기로 영화다했네요여배우연기  어색어색 못해서 아쉬운데연기력있는 여배우였다면 영화가달라졌을듯전 감정흐름이 좋았고 간만에 독특한 애로영화 재밌어요,8.0,1
6111,17992016,해적: 도깨비 깃발,광수 삼촌이 젤 연기 잘하고 웃김효주 이모는 연기가 뭔가 부자연스러움,7.0,0
6112,17992015,조선명탐정: 흡혈괴마의 비밀,왓챠서 공짜로 봤지만 그것마저 본 시간이 아까웠다 참고해라 기대를 안해도 기대 이하일 것이다 배우들이 아깝다 좋아하는 시리즈였는데 편은 어렵겠다,1.0,0
6113,17992013,더 배트맨,재밌음 세시간인지도 몰랐음,10.0,1
6114,17992012,역으로 가는 길을 알려줘,독립영화라서 그런지 감동에 충실했고 메시지 전달 등의 기본기도 넘 좋았다,9.0,1
6115,17992011,해적: 바다로 간 산적,보고있는데 재밌어요,10.0,1
6116,17992009,인민을 위해 복무하라,평점이 낮아서 안보려고하다가 봤는데 신선한데요 연출도 잘한것같고 남녀주연 연기도 좋았어요 잘봤습니다,10.0,1
6117,17992008,조작된 도시,좋은배우들도 많이 나오고 꽤 잘만든영화,10.0,1
6118,17992007,출국,배우들 연기 잘함  연기 잘해요,6.0,0
6119,17992006,LA 컨피덴셜,킴베이싱어 하는 역할이 무엇인가,6.0,0
6120,17992005,노예 12년,천사의 섬 으로 오세요 ㄹㅇ 천사됨,10.0,1
6121,17992004,애덤 프로젝트,가족 코믹으로 시간 참 잘 가는군요,6.0,0
6122,17992003,엔드게임: 나는 킬러다,그냥 마음 편하게 킬링 타임할 수 있는 코믹,6.0,0
6123,17992002,해적: 도깨비 깃발,재미있게봤음강하늘너무좋아,10.0,1
6124,17992001,파이프라인,서인국연기아,1.0,0
6125,17992000,코렐라인: 비밀의 문,어릴때 이거 보고 너무 무서워서 잠도 못잠이거 세로도 안됨,1.0,0
6126,17991999,극장판 귀멸의 칼날: 무한열차편,하 진짜 돌겠네 유포터블 때매,10.0,1
6127,17991997,더 배트맨,아직 다듬어지지 않은 배트맨 그리고 시종일관 어두운 분위기 좋았어,8.0,1
6128,17991996,이상한 나라의 수학자,그냥 사춘기 학생 감수성 고 애들 시험끝나고 보여주면 좋은 영상,2.0,0
6129,17991995,극장판 주술회전 0,진짜 미쳤음지루코드 없고 개존잼보고 또봐도 몰입되고 재밌어서 계속 예매하게됨,10.0,1
6130,17991994,스파이더맨: 노 웨이 홈,점정도 킬링타임용,6.0,0
6131,17991993,이상한 나라의 수학자,현역 대학원생인데 최근 본 영화 중 가장 재밌었음,10.0,1
6132,17991991,해적: 도깨비 깃발,하너무 재미없어서 포기했다가 다시 힘내봤는데 완전포기함한효주 연기가이건 정말 아니잖아요,2.0,0
6133,17991990,극장판 주술회전 0,영 역 전 개 두말할거도 없다 ㅜ,10.0,1
6134,17991989,스나이퍼 레거시,시리아 터키 지중해 그리스 영화 배경이 좋다 특히 산토리니,8.0,1
6135,17991988,카모메 식당,주먹밥 가서 핀란드 먹는 영화,8.0,1
6136,17991987,더 배트맨,러닝타임도 시간으로 길고 생각보다 매우 지루합니다액션신으로 주의를 환기시키는가 싶다가 금새 다시 지루한 장면으로 넘어가고 이런 패턴이 계속 반복되다보니 졸게 되더군요그리고 아무리 초짜배트맨이라지만 배트맨이란 캐릭터가 너무 허술하게 묘사돼서 아쉬웠습니다,5.0,0
6137,17991985,더 배트맨,분위기가 어두워야 하는데 화면이 너무 어두워서 보는데 짜증남,7.0,0
6138,17991983,블랙라이트,그냥 쏘쏘 리암 니슨의 최근작품들중에선 괜찮음,7.0,0
6139,17991982,안테벨룸,물음표에서 느낌표가 되는 영화 독특하고 강렬하다,7.0,0
6140,17991978,해적: 도깨비 깃발,유치해질수도 있는걸 연기가 유쾌하게 만들었다 기분좋게 보기 좋은 영화다 한효주는 강하거나 연약하거나 착하고나 악하거나 여러가지 캐릭터가 가능한 휼륭한 배우같다,8.0,1
6141,17991977,나이브스 아웃,굿구나두가느ㅟㄱㄴ두,9.0,1
6142,17991976,이상한 나라의 수학자,초중반 몰입시키는 힘은 좋았으나 후반으로갈수록 힘이 확연히 떨어짐 오히려 드라마로 제작되서 더많은 이야기를 푸는것도 좋아보임,8.0,1
6143,17991974,이상한 나라의 수학자,뻔하지만 한번쯤 볼만한 드라마,10.0,1
6144,17991973,벤허,고전 벤허를 보지 않고 논하지 말라,6.0,0
6145,17991970,블라인드,잼나게 봣어요  김 하늘 응원,8.0,1
6146,17991969,스파이더맨: 노 웨이 홈,스파이더맨 시리즈를 모두 봐왔고 어떤건 소장도 하고 있는데 이건 정말 최악중에 최악이다 그냥 통제 안되는 애새끼가 어설픈 감정으로 지 꼴리는대로 사고치고 수습하려는 내용임 발암 그 자체임 스파이더맨이 그냥 빨리 어떻게 죽어버리고 끝나길 바래긴 처음이었음 정말 다른 말이 필요없는 최악임 그리고 내가 인종차별을 하는건지도 모르겠지만 흑인과 동남아 계열이 많아지니까 어딘가 화면이 자연스럽지 않고 보기에 불편함 같은 이유로 이 편에서의 엠제이도 뭔가 참 별로임 특히 어메이징 스파이더맨 등장할때는 표정이나 대사나 참 별로였음,1.0,0
6147,17991968,블랙라이트,겁나재미없음지루한 말싸움풉,1.0,0
6148,17991967,더 배트맨,로버트좋아해서 보러 갔음가면을 많이써서 거의 안나옴댓글들 말대로 캣우먼은 굳이 끼워넣은 티가 나는 스토리였음전작과 비교될수밖에없는데 솔직히 크리스찬베일과 앤해서웨이 그리고 히스레저놀란의 배트맨에 비해 한참떨어진다고봄 ㅠㅠ 아쉽지만 어째고뇌하는 인간적인 배트맨에 초점맞춘건 알겠으나그 고뇌히는 감정선 자체도 관객이 느끼기엔 너무 얕았다고봄영화관보다는 그냥 나중에 나 으로 보는걸 추천한다,6.0,0
6149,17991966,블레이드 러너,난 오늘에야 알게돼서 놀랏는데 나 살때영화라니 시대를앞서가도 정도를 넘어선영화엿네요 년대영화인지알앗어요  다시한번볼려다 년도보고겁나 놀라 평점을 남깁니다,10.0,1
6150,17991965,이상한 나라의 수학자,왜 평점이 이정도까지 낮은건지 이해가 안된다이 영화의 평점은 절대 낮을수없다 수포자인 나에게 희망을 주었고수학은 결코 어려운것이 아니라는것을 일깨워준 최고의 영화이다,10.0,1
6151,17991964,습도 다소 높음,코로나 시대에 웃픈 이야기,8.0,1
6152,17991963,더 배트맨,관람 중에 나온 영화는 처음,1.0,0
6153,17991962,몰록 제물이 된 아이들,점이면 나는 점으로,10.0,1
6154,17991961,해적: 도깨비 깃발,한효주 연기는 컨셉인가 모든배우가 윽박지르다가 끝나는 영화,1.0,0
6155,17991960,갱스 오브 뉴욕,이탈리안이라 그런지 아일랜드 조폭에 관심많은 스콜세지뉴욕의 포장도로에 뿌려진 이민자들의 피,8.0,1
6156,17991959,해적: 도깨비 깃발,평점보고 기대 전혀 안 했는데 재밌게 볼만했어요,8.0,1
